Long., Lat., Transv. Pred., Normal Pred., Capacity, Equiv. Dip, Transv. Trac., Normal Trac., Friction
173.43,-42.589,-0.0078,0.0727,2.12750714317438E-18,65,-0.12837,1.94006,0.012907801191716
173.999,-41.649,5.3316,-0.7647,3.69402856727012E-17,80.927,4.65029,-26.54644,0.051503312577016
173.94,-41.684,5.8395,-0.6829,3.47570152919985E-17,80.752,5.39343,-22.55838,0.056649338721472
173.867,-41.729,6.2057,-0.8249,3.14201784812407E-17,79.205,6.17056,-21.12111,0.065248775279868
173.774,-41.785,6.4206,-0.7598,3.03829031515733E-17,76.113,6.56628,-14.3849,0.074361019759318
173.661,-41.85,6.6052,-0.5078,3.1791423993716E-17,75.466,6.6002,-9.92083,0.078623477659069
173.537,-41.919,6.7051,-0.2783,3.27828033964111E-17,81.357,6.39758,-10.05729,0.073680389473137
173.409,-41.989,6.6373,-0.1826,3.54284747929883E-17,87.667,6.04765,-25.58823,0.051355603727065
173.762,-42.11,1.8609,0.012,6.0718296831911E-18,83.103,10.33331,5.58057,0.134379481922627
173.653,-42.133,1.5566,-0.0015,4.59171205149813E-18,87.461,9.99865,-1.77525,0.168326992513025
173.552,-42.154,1.4743,-0.0027,4.4492340286433E-18,89.842,11.2522,-12.39642,0.119338120369771
173.448,-42.175,1.3659,-0.0051,3.21416767647327E-18,85.866,12.3785,-12.43472,0.131366865457804
173.948,-41.882,-0.2077,-0.0171,7.68300238574427E-16,40,-0.03028,-0.0049,0.000764262689517
173.856,-41.919,1.1091,-0.443,1.19889335180478E-16,80,0.13191,-0.12547,0.003368450831966
173.773,-41.967,2.9018,-0.8884,7.60417717516365E-17,80,1.01576,-10.31315,0.022875742142758
173.705,-42.023,3.1563,-0.6852,9.02372292760119E-17,80,1.40614,-10.12354,0.025142057641597
173.63,-42.07,3.1008,-0.3992,2.86830827837029E-17,80,2.24803,-9.59863,0.031720798161403
173.542,-42.113,2.8965,-0.4392,2.74826550778418E-17,80,2.83971,-14.27975,0.038086717385597
173.444,-42.161,2.5862,-0.6394,4.47316510487975E-17,80,2.01537,-16.52562,0.03385502360653
174.965,-41.823,-0.0669,0.0412,6.38187054280202E-18,67.747,-0.617,3.10792,0.019030659425804
174.862,-41.87,0.3998,-0.2324,7.32098873758528E-18,71.03,1.90349,-6.58563,0.035135778454872
174.748,-41.922,1.1818,-0.3771,5.63584392943205E-18,53.875,6.46073,-7.62808,0.08590340940525
174.642,-41.953,1.7034,-0.0221,4.44398392163696E-18,55.78,11.19149,-0.567,0.201829841776291
174.552,-41.96,2.0552,0.0619,4.5377978553726E-18,89.979,12.45642,4.03093,0.175674181131121
174.461,-41.984,2.1335,-0.1288,7.09332309462052E-18,75.672,9.33568,-13.74922,0.100885334339345
174.365,-42.027,2.0259,-0.1888,9.90878266192856E-18,80.52,7.05054,-18.03672,0.071861876254202
174.267,-42.071,2.0205,-0.1717,9.48438442251973E-18,78.833,6.91238,-16.89622,0.07321586884919
174.166,-42.116,2.2849,-0.1356,8.19138719405882E-18,78.835,8.50743,-15.10893,0.089197007812648
174.064,-42.161,2.7574,-0.1901,8.1906116267827E-18,81.719,10.48533,-15.60752,0.105599102816125
173.947,-42.212,3.223,-0.2412,8.70568302415647E-18,72.042,11.81709,-8.24028,0.14045414034531
173.845,-42.252,3.5013,-0.0331,9.00669187719979E-18,60,12.34297,-0.82143,0.217007351432256
173.779,-42.274,3.274,0.061,9.36454236976923E-18,89.28,12.51813,3.12384,0.187086455222392
173.707,-42.304,3.5959,0.0001,6.13847763069577E-18,89.193,16.82379,3.32101,0.24803278861157
173.793,-42.123,7.8104,-9.6551,2.36199502360679E-16,57,1.06471,-4.43709,0.033255426016313
173.748,-42.17,7.2164,-10.1809,2.20107679426579E-16,57,1.01962,-4.84939,0.034970919679531
173.711,-42.225,5.4869,-11.4698,2.19634618448231E-16,57,0.79503,-5.60265,0.037717337694469
173.68,-42.291,5.3712,-11.9782,2.15486841666386E-16,57,0.78608,-5.90979,0.039153041372192
174.057,-41.961,14.0734,-0.3426,1.58002639670593E-16,80,3.1156,-2.51543,0.048993126033842
174.008,-41.977,13.8749,-1.5234,9.63110378148593E-17,80,3.0218,-9.6945,0.03910055389947
173.951,-42.004,12.4767,-3.4581,2.04334003375546E-16,78.525,2.09128,-12.92058,0.03443189135529
173.895,-42.039,11.4822,-6.1135,2.29832715135996E-16,75.449,1.63264,-14.47161,0.039832265927049
173.844,-42.077,11.1711,-8.0043,2.3074841425612E-16,74.243,1.5355,-15.41058,0.043606337298508
174.48,-38.472,-0.005,-0.0164,1.06394711605525E-17,80,-0.05104,-2.18843,0.006141613747353
174.4,-38.586,0.0116,0.1078,1.7049258440922E-18,52.499,0.1031,8.14656,0.052360618061539
174.299,-38.702,0.0227,0.1969,3.1213161042973E-19,49.149,0.74397,24.92549,0.121749486422946
174.177,-38.821,-0.0028,0.1991,1.6495657968367E-18,72.878,-0.03461,23.1087,0.055293064447309
174.038,-38.936,-0.0047,0.1096,6.44816996655285E-18,71.43,-0.03624,7.24248,0.027357995831031
173.884,-39.044,0.0043,-0.0168,1.5348503448271E-18,57.367,0.06693,-1.93127,0.015544941290426
174.058,-42.691,-0.0009,0.0038,1.01232349026765E-20,48.235,-0.61576,3.60396,0.030327165762229
174.137,-42.64,0.013,-0.0192,2.0316346356039E-19,28.814,4.26539,-8.32676,0.067476771849481
174.207,-42.59,0.0571,-0.0679,2.10728343577326E-20,26.354,11.43698,-14.77447,0.118360099604252
174.329,-42.534,0.0902,-0.0742,3.26128569400361E-19,0,15.71232,-12.99081,2.05108493296526E-06
174.516,-42.471,0.0459,-0.0269,7.55350089672009E-21,0,18.94987,-11.11313,2.22128300091626E-06
174.724,-42.4,0.3755,-0.1695,4.7205417563806E-23,0,20.07858,-9.06388,2.24214018207228E-06
174.938,-42.325,2.4276,-1.1186,2.29762217831649E-18,0,14.86292,-7.19041,1.69289294114892E-06
175.156,-42.246,5.4513,-2.5321,1.60354612349423E-17,14.337,12.89541,-6.39105,0.077101814016598
175.375,-42.167,7.7687,-3.474,1.92070847341172E-17,15.641,12.58031,-6.16588,0.07999066117069
175.593,-42.088,9.5493,-3.8181,2.38220850003391E-17,21.078,12.87939,-5.86425,0.098700251433932
175.811,-42.009,10.8923,-4.0939,2.7126364767345E-17,22.266,12.59573,-5.45113,0.100303778014982
176.03,-41.93,12.0818,-4.896,3.15348525344635E-17,19.598,12.01452,-5.49317,0.088985523291299
176.248,-41.851,13.5611,-5.7386,3.72642936986504E-17,17.845,11.64353,-5.51655,0.081631046724114
176.466,-41.772,14.8361,-6.3013,4.15627138506602E-17,20.77,11.47905,-5.51639,0.088822057897062
176.684,-41.69,15.3594,-6.8171,4.34254233110688E-17,20.004,11.24342,-5.665,0.085326354517557
176.901,-41.605,15.4597,-7.3949,4.47364917329122E-17,20.003,10.8997,-5.90464,0.083325575569135
177.118,-41.521,15.4729,-8.1283,4.68847588427991E-17,20.003,10.36613,-6.14641,0.080313680286012
177.334,-41.436,15.432,-9.084,5.06916119210876E-17,18.987,9.64174,-6.30331,0.07386933646272
177.551,-41.352,15.4564,-10.2437,5.46056167431924E-17,15.677,8.95582,-6.43376,0.062303711028423
177.768,-41.267,14.1798,-11.5289,5.88537980400614E-17,14.326,7.56747,-6.52202,0.052947751790728
177.956,-41.168,12.2066,-14.6103,6.55372132876562E-17,10.519,5.86055,-7.24168,0.03930784892284
178.116,-41.053,9.915,-18.2724,7.4418161377704E-17,3.218,4.24644,-7.89649,0.015466298899418
178.254,-40.922,7.0866,-21.4483,8.14611149733172E-17,0,2.80436,-8.49382,9.12292744697083E-07
178.371,-40.775,6.6098,-23.8501,8.28468377636681E-17,0,2.54584,-9.1862,9.69799435915745E-07
178.488,-40.628,5.1544,-24.8954,8.19409672962789E-17,0,1.97469,-9.53759,9.8970056806488E-07
178.575,-40.454,0.4515,-27.0208,8.39658710320077E-17,0,0.16416,-10.16032,1.0304308473836E-06
178.632,-40.256,-1.6718,-30.0333,9.85946148723643E-17,20.003,-0.55598,-10.99037,0.063300503126212
178.688,-40.057,-1.222,-32.4012,1.0000370527261E-16,20.003,-0.38875,-11.67322,0.066442213830474
178.745,-39.858,-1.0315,-34.2787,9.98554247171419E-17,20.003,-0.32752,-12.3258,0.069439381636996
178.801,-39.659,-0.9211,-36.2411,9.95134947254928E-17,20.003,-0.29142,-12.98613,0.072442592247732
178.848,-39.487,-1.0594,-37.8191,1.02164043437457E-16,20.003,-0.32713,-13.22534,0.073529127361874
178.886,-39.343,-1.0367,-39.0326,1.07086708407938E-16,20.003,-0.3075,-13.11151,0.073012077019826
178.927,-39.183,-0.9232,-40.2897,1.10666218652485E-16,20.003,-0.26436,-13.06625,0.072801354426234
178.968,-39.027,-0.4769,-41.1404,1.14320678226581E-16,20.002,-0.13638,-12.92942,0.072168953695894
179.008,-38.893,0.8229,-42.4809,1.04187051646717E-16,0,0.24336,-12.97807,1.30592283964602E-06
179.055,-38.759,1.7359,-44.3973,1.05610609140926E-16,0,0.52373,-13.39485,1.34722061665634E-06
179.105,-38.615,1.3983,-45.3955,1.0470555089755E-16,0,0.41581,-13.49931,1.35706190045912E-06
179.159,-38.46,5.6763,-42.8826,1.11034927127205E-16,0,1.60907,-12.15608,1.23625939058262E-06
179.26,-38.305,16.4353,-42.2522,1.1964911634496E-16,0,4.40715,-11.33001,1.22846456437019E-06
179.411,-38.153,22.8294,-45.5565,1.217995652841E-16,0,5.95403,-11.88137,1.34090402371464E-06
179.568,-37.995,23.4136,-46.9578,1.22696760787139E-16,0,6.06742,-12.16872,1.37086991940046E-06
179.724,-37.837,23.3716,-47.6118,1.21944739340843E-16,0,6.05011,-12.46221,1.39555070980218E-06
179.863,-37.69,21.8678,-47.6951,1.23183977794702E-16,12.661,5.60765,-13.00145,0.06154483417909
179.983,-37.552,19.0934,-48.5536,1.2610003636054E-16,22.195,4.76985,-14.01675,0.085960282414604
180.107,-37.386,15.9733,-50.7716,1.31320254946136E-16,26.104,3.82734,-15.00734,0.093985255020164
180.232,-37.192,15.0854,-52.8817,1.39580231820544E-16,27.799,3.46001,-15.38317,0.096851331598046
180.358,-36.997,16.1413,-54.6633,1.42161713022114E-16,27.722,3.60426,-15.55853,0.097817771694581
180.484,-36.803,17.012,-55.7735,1.43756386128534E-16,27.393,3.76835,-15.57983,0.097870813253113
180.61,-36.608,18.0932,-56.9437,1.42558088987886E-16,25.715,3.92252,-15.44049,0.095610571864412
180.736,-36.414,20.1031,-58.4853,1.55804655997332E-16,27.446,4.17753,-15.32208,0.097555876538024
174.239,-41.541,1.3045,-0.0049,2.6569028130042E-17,87.841,1.90165,-5.72365,0.024988439809739
174.205,-41.556,1.2402,-0.0014,9.29275880894363E-18,89.808,3.13684,-5.24191,0.041857479726488
174.163,-41.574,1.2826,-0.0038,7.25288669547298E-18,89.984,5.44781,-15.1664,0.054342512480667
174.11,-41.597,1.5104,-0.0086,6.38058787289756E-18,86.158,8.35401,-15.69604,0.083021759921805
174.053,-41.621,1.5316,-0.0036,2.88776837194377E-18,86.956,12.81137,-8.40343,0.151611358258737
174.174,-41.542,3.3913,-0.0067,9.13184733034371E-17,89.994,1.08935,-9.34888,0.0125233909835
174.144,-41.551,3.3982,-0.0216,1.1863637212178E-16,88.465,0.81783,-16.05219,0.009052388639612
174.109,-41.561,3.276,-0.0103,1.90771240151811E-16,89.963,0.42687,-11.45815,0.004633560101594
174.068,-41.572,2.7329,-0.2912,4.48341287574587E-16,89.513,0.24057,-7.51077,0.003034713355768
174.036,-41.606,1.6334,-1.7153,3.56104225369331E-16,83.992,0.13857,-17.14151,0.01723399999732
174.643,-41.716,7.4495,0.8466,2.44281524514385E-17,76.241,9.15446,17.40468,0.091510859875132
174.544,-41.707,7.7571,1.1555,3.07926209628224E-17,74.754,7.08071,14.20014,0.078175018603272
174.47,-41.701,7.1525,0.8886,5.77062664943483E-17,72.468,3.36229,8.32224,0.048018202125574
174.421,-41.708,9.5421,-0.6222,1.43832143249409E-16,86.702,2.47762,-6.61743,0.031550267697107
174.385,-41.729,12.6492,-1.8202,1.58403014860527E-16,80.218,2.57502,-21.68235,0.039697026432759
174.344,-41.753,12.6056,-1.5691,1.60988886797118E-16,85.504,2.4259,-22.81669,0.026249789304425
174.292,-41.79,12.442,-1.3516,1.74789187666781E-16,83.691,2.29783,-21.37183,0.02924173475587
174.233,-41.836,12.2279,-1.5495,1.72332408187536E-16,83.006,2.26324,-20.3731,0.030360405051764
174.174,-41.881,12.0819,-1.6816,1.65417492743702E-16,83.021,2.34596,-20.41953,0.030849118804961
174.113,-41.928,12.4076,-2.6886,1.50078136941065E-16,81.885,2.55584,-29.82892,0.038869712817774
174.103,-41.919,-0.0584,-0.1045,1.89629090254813E-19,30,-10.86367,-25.92095,0.15790881639689
174.144,-41.852,-0.0579,-0.12,1.13985565163777E-19,30,-7.75084,-21.41355,0.133419548720647
174.185,-41.785,-0.0203,-0.0813,5.42676770894791E-19,30,-1.84826,-9.8867,0.069070512733649
174.227,-41.718,0.0038,0.0144,2.125587162076E-19,30,0.64925,3.26484,0.028075628587358
174.213,-41.958,-0.2361,0.0022,1.1573636653655E-17,88.379,-1.2719,1.07349,0.023476973833162
174.305,-41.932,1.4611,-0.0304,1.19422283908481E-17,81.825,4.05163,-7.45366,0.050913338961819
174.406,-41.903,3.5953,-0.0235,1.03093029868252E-17,87.22,10.10282,-10.42033,0.112757414997565
174.517,-41.872,3.159,-0.0935,1.25216553291502E-17,88.745,6.77929,-12.67748,0.071475179823109
174.606,-41.822,2.4481,-0.3318,2.43680342867372E-17,78.549,3.26319,-11.26109,0.042779967298812
174.668,-41.755,2.1765,-0.1536,3.4494021476303E-17,76.575,2.15618,-2.97314,0.033806519154997
174.237,-41.536,1.6774,-0.0162,5.04152488176101E-18,50,9.25062,-0.24911,0.17707910628917
174.204,-41.537,1.9067,0.0093,7.85920530841492E-18,59.858,8.4451,0.14653,0.189332194309336
174.422,-41.484,-0.0378,-0.0475,8.49299542793438E-18,50,-0.2696,-0.82046,0.009570908644727
174.386,-41.477,0.2316,0.2918,9.23394446514956E-18,50,0.7914,2.41311,0.023409578797198
174.347,-41.47,0.6897,0.5339,1.00645812192949E-17,50,1.73581,3.25197,0.034486956456856
174.303,-41.469,0.897,0.1648,2.04662028138188E-17,50,0.9162,0.98491,0.017476672962172
174.263,-41.484,1.1218,-0.043,7.21774942427223E-17,89.88,0.45864,-0.6481,0.009230091272379
174.23,-41.508,1.3769,-0.0205,1.49312611596366E-16,89.4,0.29571,-13.36353,0.003392513131324
174.202,-41.528,1.4593,-0.0332,2.28541767916258E-16,88.432,0.22278,-8.09111,0.00375432008292
174.428,-41.539,-0.1532,-0.0622,1.48585632669091E-17,50,-0.58322,-0.5732,0.011765766317831
174.379,-41.538,0.9532,0.3786,1.81579539241005E-17,50,1.93545,1.86073,0.0320726735323
174.332,-41.537,2.3902,1.0354,9.84043467839901E-18,50,6.63252,6.97336,0.086178323712132
174.295,-41.536,2.5684,1.0343,6.30107676100927E-18,50.564,10.90839,10.73797,0.124842913302351
174.266,-41.535,2.6269,0.8419,7.07848251220341E-18,50,12.13249,9.46775,0.135568078796355
174.419,-41.655,-0.5996,-0.0453,8.72552502731533E-16,82.857,-0.04083,-0.21195,0.001148628516143
174.467,-41.641,4.1928,0.3324,9.76637714004552E-16,83.221,0.15583,0.7702,0.003509891182716
174.527,-41.623,9.3605,0.6127,6.15609762166121E-16,81.342,0.46472,1.57279,0.008909560621735
174.595,-41.602,9.1223,0.3421,3.89378349734041E-16,81.838,0.64029,1.30231,0.011802548039357
174.656,-41.584,9.1103,0.1213,4.15371982420129E-16,85.069,0.67677,1.00509,0.012709584641353
174.703,-41.57,8.6995,-0.2073,5.0003110009999E-16,88.43,0.56128,-4.34516,0.008000924497168
174.745,-41.549,7.566,-0.5556,5.5298166184605E-16,86.805,0.45848,-16.01671,0.009834400591488
174.792,-41.519,7.2254,-0.6252,4.84116544964928E-16,88.149,0.46546,-21.05762,0.007384237794839
174.847,-41.484,7.3886,-0.6755,4.53863480048706E-16,87.199,0.51978,-17.11641,0.009448355489187
174.901,-41.442,7.377,-1.2837,4.12390520083539E-16,85.733,0.57368,-16.65586,0.013211296245411
174.948,-41.398,7.6079,-1.9067,3.48751599254838E-16,83.701,0.67208,-18.05221,0.019691869664124
174.991,-41.358,7.6278,-1.9365,3.21073440175125E-16,84.711,0.73099,-15.19147,0.015724699639669
175.03,-41.321,7.4769,-1.6381,3.31021619979164E-16,81.879,0.74055,-12.90008,0.02053306404003
175.066,-41.287,7.5682,-0.9878,2.9556707336218E-16,89.328,0.82695,-10.46126,0.009313062524338
175.099,-41.263,7.7091,-0.0531,2.20693173246214E-16,80.259,1.01233,-0.06706,0.027564276823881
175.129,-41.248,7.7646,0.6379,2.12726548233142E-16,50,1.14608,0.29826,0.021713504656415
175.561,-40.511,-0.0359,0.0196,3.7325637043816E-16,85.614,-0.00448,0.92271,0.001337552529056
175.478,-40.586,0.1701,-0.0066,6.84517677651794E-16,88.883,0.01067,-0.27951,0.000273982615904
175.406,-40.635,0.5688,-0.0237,2.59278230868967E-16,89.592,0.05331,-9.38342,0.000982112342175
175.324,-40.672,0.7328,0.0036,1.06793727184656E-16,89.916,0.17979,2.23856,0.002885032448939
175.237,-40.726,0.8309,-0.0062,6.34742118936199E-17,86.965,0.35917,-2.08467,0.006128157725178
175.16,-40.79,1.0024,-0.0076,6.24633663168233E-17,89.943,0.48405,-4.82464,0.006588422949402
175.081,-40.87,1.1301,-0.0024,7.22548909212333E-17,89.317,0.51189,-13.34393,0.005561374622459
174.997,-40.968,1.1623,-0.0023,7.10727151918201E-17,89.998,0.4904,-8.15946,0.005849735684766
174.923,-41.051,1.1199,-0.0006,8.86398766257015E-17,88.962,0.38156,-1.22395,0.006899483408966
174.864,-41.112,1.0704,-0.0006,1.3118482030354E-16,89.844,0.2598,-2.13311,0.004222323658672
174.817,-41.161,1.0365,-0.0003,1.81857206845242E-16,89.971,0.17168,-36.35178,0.00126509205388
174.779,-41.2,1.0125,-0.0006,2.88290656849956E-16,90,0.09058,-11.676,0.000977707465009
174.745,-41.238,0.9436,-0.0023,6.49921953860688E-16,89.82,0.06233,-15.70761,0.000784738330071
174.71,-41.277,1.0828,-0.0054,3.07285122710476E-16,89.757,0.09858,-22.86942,0.0012052304145
174.675,-41.315,1.2111,-0.0054,1.2342032583869E-16,89.419,0.2619,-22.1314,0.003038797280983
174.641,-41.353,1.3421,-0.0272,2.9699425471271E-17,89.999,0.86318,-19.75304,0.007905092583728
174.609,-41.382,1.5584,-0.12,9.22306140149398E-18,81.45,3.44083,-5.37951,0.046573359168503
174.576,-41.403,1.3837,-0.0321,5.35996071948767E-18,49.34,7.32616,-0.5803,0.124030616865754
174.528,-41.424,1.4324,0.2017,4.46996030261443E-18,46.881,8.63463,2.62845,0.113210246276377
174.477,-41.44,0.7344,0.1198,7.1659065145323E-18,45.988,3.65336,1.23476,0.054407969124895
174.436,-41.453,-0.1023,-0.0194,6.9726180180868E-18,45.299,-0.91577,-0.35535,0.0164054600956
174.541,-41.465,-0.1065,-0.014,4.43917151715271E-15,50.735,-0.00161,-0.00054,5.72143060349822E-05
174.583,-41.445,0.5581,0.0327,3.92379189109526E-15,52.192,0.00452,0.00086,0.000155709757869
174.621,-41.428,1.5097,-0.0049,3.29412728169904E-15,88.458,0.01505,-0.00039,0.000667038305303
174.652,-41.404,1.791,-0.1375,2.27428125928052E-15,89.822,0.02717,-6.52839,0.000428626001745
174.681,-41.366,2.2141,-0.1801,7.8895188412619E-16,88.624,0.07079,-21.44844,0.004628651298752
174.72,-41.324,2.9773,-0.1356,3.05321086178457E-16,88.934,0.23803,-24.12667,0.004343514339345
174.762,-41.286,3.6073,-0.0462,2.05127332019053E-16,88.995,0.52404,-23.82699,0.00575402764306
174.803,-41.256,4.0648,-0.0053,1.45076153940966E-16,89.581,0.84407,-6.46004,0.01071412955
174.852,-41.227,4.3488,-0.0205,1.15985812368752E-16,89.21,1.12995,-49.6385,0.008499441913816
174.915,-41.192,4.3694,-0.0768,1.14299208875447E-16,89.812,1.22979,-0.41632,0.026524478959286
174.993,-41.147,4.4245,-0.0321,1.06825281113456E-16,63.704,1.30949,-0.04572,0.034631380009554
175.072,-41.113,4.4344,0.2657,9.99076398455051E-17,45,1.34836,0.19813,0.025165650987474
175.135,-41.096,4.3852,0.4751,1.1028616201913E-16,45,1.26705,0.27454,0.022829702169633
175.183,-41.082,4.3511,0.5281,1.20937882082949E-16,45,0.95342,0.23533,0.01758201778822
175.229,-41.07,3.9181,0.185,2.20713340427561E-16,46.163,0.82385,0.0861,0.017187268171851
175.27,-41.047,3.6795,-0.3298,3.88613593096215E-17,87.124,0.86586,-0.40252,0.018758927691365
175.308,-41.012,3.8988,-0.4593,2.28264957552147E-16,86.546,0.96869,-31.61331,0.016530402937508
175.353,-40.97,4.0143,-0.3857,1.67932397867207E-17,85.864,1.39517,-26.52486,0.019548057347484
175.408,-40.919,3.8658,-0.6435,1.13365754457937E-16,85.065,0.48662,-6.67716,0.009444173637168
175.457,-40.852,3.5878,-1.3532,7.05974710191617E-16,83.283,0.21219,-5.05192,0.008421947086136
175.491,-40.781,3.4895,-1.6945,5.50554945508254E-16,80.977,0.18502,-4.91487,0.010671571943263
175.517,-40.72,3.4558,-1.3421,5.65219131441176E-16,83.493,0.18958,-5.71394,0.008787818949202
175.549,-40.665,3.7282,-0.8808,6.31646952689915E-16,87.301,0.20649,-10.72973,0.006034097367619
175.597,-40.606,4.0991,-0.8641,4.8243368255207E-16,88.457,0.258,-9.77231,0.004184563716099
175.661,-40.528,4.2277,-0.9507,4.43532870009404E-16,82.202,0.2997,-5.60934,0.010685913326361
175.746,-40.426,4.2569,-0.8473,4.26361707482602E-16,84.265,0.31367,-5.26626,0.008144518589218
174.626,-41.084,-0.0078,0.0101,4.61374299909645E-17,55,-0.01525,0.05978,0.000897871075731
174.667,-41.017,0.0514,-0.0529,1.95612807797707E-17,55,0.06599,-0.20675,0.002796568569836
174.706,-40.958,0.1118,-0.1445,1.31620424886843E-17,55,0.27588,-1.08391,0.011003302095445
174.74,-40.908,0.1146,-0.1644,4.41652627685106E-18,55,0.49421,-2.15554,0.019098415979873
174.788,-40.855,0.1346,-0.1735,6.8581163725153E-18,55,0.70801,-2.77332,0.023806680782146
174.847,-40.799,0.1241,-0.1833,5.52891434615917E-18,55,0.66801,-2.99982,0.024851383597286
174.899,-40.748,0.0782,-0.1573,5.55831045129382E-18,55,0.5799,-3.54442,0.027527106829963
174.945,-40.689,0.0442,-0.0965,9.69192685289977E-19,55,0.781,-5.18178,0.036919341615134
174.987,-40.615,0.0149,-0.0261,2.25952456307579E-19,55,1.02112,-5.45851,0.03911075050842
175.033,-40.535,-0.0025,0.0058,4.45922581971927E-19,55,-0.46538,3.25879,0.025437309845708
175.181,-40.434,-0.0123,0.0284,7.22596648051731E-17,45,-0.01464,0.06749,0.001050908253207
175.133,-40.541,0.0847,-0.1261,2.85415667258526E-17,45,0.07628,-0.22698,0.003243341249108
175.089,-40.621,0.1849,-0.3218,2.59260915727143E-18,45.322,0.60558,-2.11513,0.021115308983852
175.046,-40.688,0.1707,-0.3144,2.0571184779962E-18,46.068,1.63529,-6.3206,0.050074954535895
175.007,-40.749,0.1696,-0.2556,6.7096184409075E-18,46.956,1.27936,-4.16343,0.036700269369259
174.964,-40.807,0.1951,-0.162,1.67714383811226E-18,49.659,2.12504,-4.57443,0.043159431036783
174.913,-40.869,0.2323,-0.0818,1.71010747303314E-18,79.534,4.97702,-10.0045,0.059332945232471
174.857,-40.936,0.2391,-0.0358,8.600981040226E-19,57.822,5.11191,-6.47264,0.071691131423488
174.798,-41.013,0.2159,-0.0275,2.45425677144739E-18,75.528,2.9723,-5.72748,0.042376504146935
174.741,-41.093,0.1774,-0.0486,3.37964980946311E-18,82.382,2.34702,-20.29279,0.03230581143496
174.695,-41.166,0.0954,-0.0671,8.74321009850386E-20,57.288,2.5119,-19.97098,0.09504520630093
174.661,-41.229,0.0153,-0.0333,1.01629318342972E-18,55,0.81782,-5.44291,0.038352317492318
174.632,-41.283,-0.0034,0.0051,2.58993536993525E-19,55,-0.32431,1.47929,0.013925094624984
175.204,-41.671,9.1468,1.0044,2.24772258190354E-17,54.703,13.02332,4.88547,0.161082048838998
175.081,-41.672,8.9168,1.1637,2.15587811482079E-17,66.645,13.11485,7.0439,0.157784574696962
174.967,-41.673,8.3466,0.7028,2.0511175722221E-17,55.36,12.70642,5.41138,0.15510050824314
174.859,-41.685,8.1956,-0.0384,2.06402522262604E-17,89.282,12.35345,-0.67159,0.247164289955011
174.753,-41.709,8.5251,-0.4052,2.23046333765797E-17,79.972,12.34274,-25.29879,0.109665377735782
175.141,-41.254,-0.3118,-1.1969,8.19682422447931E-17,64.592,-0.07725,-1.63583,0.011335145879241
175.134,-41.281,-0.0744,-1.3014,2.68292848875554E-16,65,-0.01629,-1.45967,0.010134621688769
175.114,-41.31,0.2106,-1.7121,1.19523932433142E-17,25,0.09397,-3.25931,0.025573456441618
175.076,-41.345,-0.1233,-1.9292,3.76360766348011E-17,65,-0.16495,-10.35416,0.046816822426234
175.028,-41.397,-0.403,-1.8133,9.37244064321984E-18,65,-0.78089,-19.67301,0.074003510266916
174.976,-41.457,-0.5658,-1.9128,1.43555585331129E-17,65,-0.95738,-18.1212,0.070182846251762
174.927,-41.514,-0.4775,-1.9322,3.7790741331589E-17,65,-0.53806,-7.78875,0.038404746532024
174.875,-41.553,0.2396,-1.7946,2.07834481777003E-17,25,0.27845,-3.68949,0.028461116332078
174.823,-41.575,0.3031,-0.7588,2.76820915838682E-17,25,0.38259,-1.16602,0.011318393430026
174.778,-41.593,-0.0454,0.1163,2.456383175498E-17,25,-0.10975,0.34195,0.003867446952474
175.548,-41.703,-0.4804,0.0287,1.0291070083492E-17,60,-1.84585,0.38499,0.036574585726667
175.43,-41.73,0.5374,-0.215,1.94579784461421E-18,20,4.45347,-3.97232,0.04215374229605
175.316,-41.755,0.4734,-0.1903,9.23594072227151E-19,20,10.23146,-4.658,0.078751010392038
175.206,-41.78,0.3844,-0.2319,2.07507297300717E-18,20,6.57539,-4.4927,0.055611431336945
175.114,-41.823,0.1452,-0.1085,2.35777679902768E-18,20,1.25313,-1.0604,0.013974903958874
175.041,-41.882,-0.0111,0.0284,8.25774724763622E-18,20,-0.13784,0.39837,0.00391819246045
175.122,-41.535,-0.0112,0.0236,2.40518813033497E-18,45,-0.26569,1.11959,0.012158258288514
175.19,-41.479,0.0671,-0.1298,2.96921162896359E-18,45,0.89082,-3.44562,0.031077654769758
175.255,-41.427,0.144,-0.2974,1.21592035614658E-18,45,2.87421,-11.86908,0.081205426981164
175.311,-41.382,0.0964,-0.2868,8.79463143367833E-19,45,2.7426,-16.31574,0.100027405098381
175.356,-41.341,0.0751,-0.2842,1.4186984475133E-18,45,1.91753,-14.51957,0.090844923904883
175.397,-41.305,0.1277,-0.2627,1.19774985347153E-18,45,3.48041,-14.31891,0.093460642831192
175.443,-41.274,0.18,-0.2416,8.45077397852571E-19,45,6.13839,-16.4741,0.11078129563893
175.495,-41.247,0.2737,-0.285,8.7339725163573E-19,45,3.27601,-6.82364,0.060734716352711
175.543,-41.227,0.1517,-0.1985,8.79618024993764E-18,45,0.00062,-0.00162,3.85505918139664E-05
175.582,-41.188,-0.0253,-0.0337,2.43578744493681E-14,45,-0.0001,-0.00027,7.41621986003109E-06
175.407,-41.048,8.1281,-1.7925,1.15924963846502E-16,79.926,2.20522,-11.04171,0.031944779085096
175.352,-41.088,7.9876,-1.6167,1.19190707733516E-16,73.6,2.1041,-7.96287,0.036247886178688
